word,count,mean,std,min,max
barbarians,18,1.6657222222222223,0.6933761048951039,0.088,3.368
cultivated,36,1.1201111111111113,0.6932914161118114,0.122,3.823
bill,129,1.0104108527131783,0.6932911020129139,0.007,2.95
fleece,16,1.3169374999999999,0.6932790265064637,0.113,2.652
ride,121,0.9648677685950414,0.6932710457284612,0.0,2.665
roundup,6,0.9349999999999999,0.6932539217343093,0.235,2.26
felicitous,3,0.9056666666666667,0.6932384550467144,0.219,1.855
nodded,104,0.9756538461538462,0.6932360122202634,0.022,3.067
comes,332,0.8703975903614457,0.693176357360688,0.014,3.613
bindings,4,1.112,0.6930977564528686,0.216,1.829
entrails,3,1.0756666666666668,0.6930941895266152,0.455,2.043
shreds,7,0.9915714285714285,0.6930932440140787,0.322,1.996
fairford,11,1.7802727272727275,0.6930722238252061,0.931,3.523
fashion,139,1.301043165467626,0.693056818401223,0.118,3.314
hearers,14,1.2048571428571433,0.6930536834641783,0.002,2.411
dryly,15,1.0429333333333333,0.6930283752407898,0.169,2.963
rain,238,0.9526974789915967,0.6930036263455613,0.012,3.462
pocus,2,1.1139999999999999,0.693,0.421,1.807
trout,38,1.2407368421052631,0.6929997601659237,0.081,3.301
forgiveness,24,1.41575,0.6929980309014835,0.278,3.286
robbing,8,0.9003749999999999,0.6929918717957665,0.175,2.024
prisoner,104,1.2368557692307691,0.6929871435463735,0.002,3.679
pool,41,1.5174634146341464,0.6929788684196259,0.325,3.339
banished,22,1.2974999999999999,0.6929719756894278,0.155,3.081
clock,92,1.1557608695652173,0.6929640709922849,0.006,3.455
mistook,3,1.4263333333333332,0.6929551853394914,0.48,2.12
grade,16,0.9473125,0.69295199317395,0.222,2.954
scoundrel,30,1.671366666666667,0.6929489391161676,0.356,3.018
insolence,11,1.1530909090909092,0.6929447642352107,0.17,2.367
strode,26,1.2886153846153845,0.69294056116075,0.175,3.094
ago,332,0.6328072289156627,0.6928949086301429,0.0,3.719
element,41,0.9840000000000002,0.6928826670107302,0.008,2.29
wintry,14,0.9157142857142857,0.6928586156096277,0.171,2.325
revolution,60,1.2857500000000002,0.6928560847439147,0.125,3.169
procured,34,1.2885588235294116,0.6928529761354802,0.06,3.435
clutch,6,1.2336666666666665,0.6928281813616481,0.448,2.307
voracity,4,1.6847499999999997,0.6928049418847992,0.618,2.469
sweep,38,1.1932631578947368,0.6927983181960612,0.263,3.714
travelers,13,1.4303076923076925,0.6927541893513928,0.269,2.668
cupidity,6,1.245,0.6927238507033906,0.395,2.177
pursuers,9,2.020888888888889,0.6927180674615426,1.153,3.138
waist,56,1.136232142857143,0.6927000482344284,0.027,2.851
cast,188,1.4925478723404255,0.6926932965081934,0.146,3.268
glanced,117,1.2689658119658123,0.692680177203742,0.065,3.198
invalids,5,0.8458,0.6926561628975808,0.093,1.904
jolly,47,1.1803829787234044,0.6925293312227961,0.094,2.996
costing,2,1.2995,0.6925,0.607,1.992
flesh,123,1.114959349593496,0.6924932965937065,0.072,3.62
circle,106,1.294745283018868,0.6924929270304384,0.0,3.21
peyton,4,1.54525,0.6924898464959612,0.771,2.667
p,51,0.788156862745098,0.6924639828546623,0.0,3.087
delicate,110,1.181490909090909,0.6924150193404708,0.14,3.512
liberty,146,0.8921575342465753,0.6923647950535444,0.0,3.854
unnoticed,10,1.3719000000000001,0.6923401548372013,0.231,2.634
ran,455,0.9285010989010989,0.6923180425041763,0.0,3.139
bagpipes,5,1.4709999999999999,0.6923086017088045,0.683,2.707
glossy,7,1.3197142857142858,0.6922719767518531,0.235,2.087
hatch,17,1.4171764705882353,0.6922704533799181,0.008,2.702
rubbish,20,1.0015,0.6922445738321102,0.025,2.592
overweening,4,1.006,0.6922293695011792,0.473,2.164
silas,20,1.6564,0.6922258590951366,0.495,3.107
impulsive,4,2.056,0.6922163679081852,0.904,2.749
augustus,22,1.3136818181818184,0.6922011916122518,0.08,3.012
capture,42,1.3692857142857142,0.6922004349730436,0.253,3.028
veiled,21,1.4381428571428572,0.6921836589280874,0.035,2.928
staple,3,1.4696666666666667,0.6921687334426162,0.514,2.131
levelled,8,0.9201249999999999,0.6921429472117736,0.092,2.186
seat,194,0.8630721649484535,0.6921354859235975,0.0,2.927
treasury,16,1.441,0.6921320322019492,0.527,3.203
chi,3,0.9956666666666667,0.6921244268353937,0.48,1.974
instead,314,1.0114713375796178,0.6921187359982873,0.033,3.589
hamerton,4,0.8459999999999999,0.6921174033355901,0.26,2.025
fiddles,3,1.3549999999999998,0.6920852548638787,0.516,2.211
diplomacy,7,1.464,0.6920759661028136,0.237,2.293
spires,9,1.3326666666666669,0.6920610120823485,0.582,2.472
repeatedly,24,1.862375,0.6920609205180808,0.726,3.331
curved,25,1.9849200000000002,0.6920188390499207,0.666,3.18
reads,11,0.8711818181818181,0.6920145581997034,0.003,2.134
tune,26,1.4219999999999997,0.692003168067448,0.381,2.849
unsightly,7,1.4847142857142859,0.6919974637207267,0.694,2.683
acceptable,16,1.2959375,0.6919966102472974,0.23,3.067
drowned,49,1.3041836734693877,0.6919818528194244,0.151,3.385
glazed,3,1.2493333333333332,0.6919741485216209,0.419,2.113
pete,12,0.85325,0.6919723170040837,0.0,2.075
heels,60,1.1566166666666666,0.6919572022330732,0.033,3.012
market,72,0.9909583333333334,0.6919335516728146,0.077,2.746
illumined,4,1.08075,0.6919025852676084,0.295,1.967
shad,7,1.1491428571428572,0.691865475894479,0.153,2.244
sermon,17,1.461764705882353,0.6918423425821951,0.453,2.909
mans,271,0.7337490774907749,0.691833845572203,0.0,3.293
introduced,81,1.1224814814814816,0.6918034601206056,0.031,4.213
beach,69,0.8189130434782607,0.691798511739047,0.003,3.128
bone,65,1.0391384615384618,0.691770813023706,0.026,3.001
stupor,6,2.028166666666667,0.6917286116839625,0.903,3.166
prudish,4,1.38625,0.6917200933180992,0.337,2.077
combed,10,1.0065,0.6917141389331289,0.132,2.286
vast,142,1.387267605633803,0.6916918319302721,0.042,3.263
seeming,39,1.21225641025641,0.6916817749829209,0.139,3.668
babel,7,1.5014285714285713,0.6916156771632344,0.457,2.738
virile,3,0.8943333333333333,0.6916040935551367,0.381,1.872
scornful,8,1.3671250000000001,0.6916029275350127,0.46,2.599
ink,38,0.8556842105263159,0.6915995610962945,0.053,2.741
ante,8,0.9574999999999999,0.6915798941554041,0.343,2.528
tifto,6,1.3818333333333335,0.6915449892973141,0.182,2.386
java,5,1.9736,0.6914641277752592,1.279,3.194
sailing,44,1.294159090909091,0.691448773596616,0.263,3.183
build,76,1.01825,0.6914481585202557,0.088,3.081
upton,3,0.5873333333333334,0.6914377934581116,0.014,1.56
charge,182,1.3378076923076923,0.6914278754677131,0.105,3.186
jackets,5,0.8188000000000001,0.6914198145844535,0.164,2.112
independently,18,1.4737777777777779,0.6914108406853945,0.258,2.82
something,1310,0.8527068702290077,0.6914080828105069,0.0,4.205
induced,34,1.742029411764706,0.6913815872113952,0.356,3.009
undeceived,4,1.30675,0.6913719603079084,0.219,1.987
fertilization,4,1.50075,0.6913679826980709,0.41,2.326
potted,4,1.049,0.6913620614410368,0.512,2.221
proverb,14,1.467142857142857,0.6913552794685086,0.357,2.792
pet,37,1.0834594594594598,0.6913532595117677,0.024,2.453
wretched,60,1.0494499999999998,0.6913378919409331,0.037,2.649
prepare,54,1.4692222222222218,0.6913018225612769,0.441,2.925
perfumed,4,1.1185,0.691286662680541,0.251,1.858
structure,50,0.95452,0.6912303303530597,0.19,3.486
justice,143,1.170888111888112,0.6912165428860714,0.079,3.085
prime,33,1.2494848484848484,0.6912118966959899,0.144,2.706
throne,61,1.2889344262295084,0.691199429569922,0.317,3.469
asher,6,1.3433333333333335,0.6911846513213544,0.511,2.69
spiritual,89,1.3124044943820226,0.6911577604768979,0.054,3.044
pastimes,5,1.1018000000000001,0.6911452524614489,0.282,2.364
bluish,11,1.343909090909091,0.6911104969599756,0.394,2.913
bigger,40,1.196475,0.6911053099021884,0.106,2.843
crickets,10,1.2376999999999998,0.691094356799417,0.174,2.368
pommel,4,1.5394999999999999,0.6910435948621476,0.436,2.235
vowing,3,2.3993333333333333,0.6910418864937847,1.731,3.351
withal,14,1.7852142857142859,0.6910344397631536,0.755,2.868
natives,33,0.9636060606060606,0.6910327773392579,0.039,2.787
retiring,22,1.717090909090909,0.6910086112534679,0.608,2.874
hugs,2,0.843,0.6910000000000001,0.152,1.534
moccasins,3,1.4923333333333335,0.6909801412164865,0.516,2.016
meaningless,8,0.85725,0.6909784276661609,0.026,1.923
similarity,14,1.4541428571428574,0.6909647352116622,0.15,2.367
cowboy,3,1.8259999999999998,0.6909563420844089,0.88,2.511
file,20,1.74495,0.6909123298219536,0.36,2.891
broke,252,0.9637579365079364,0.6909020450466986,0.017,3.445
mated,4,1.1785,0.6908811402839131,0.306,2.072
digression,10,1.0357999999999998,0.6908756472767006,0.346,2.47
fellowship,16,1.4025625,0.6908648537114549,0.04,2.689
hebrews,10,1.1533000000000002,0.6908633801266355,0.145,2.294
europe,119,0.9725966386554621,0.6908461055121512,0.007,3.427
kangaroos,7,1.33,0.690785681049381,0.222,2.36
perdix,5,1.9022000000000001,0.6907223465329612,0.787,2.808
fissure,4,1.16775,0.6906976093052589,0.282,2.168
compressed,12,1.3300833333333333,0.6906584368476858,0.318,2.661
french,239,0.886836820083682,0.6906494264647446,0.005,3.526
ranch,19,0.9287894736842106,0.690606642471703,0.009,2.711
possesses,17,1.070176470588235,0.6905678171147291,0.115,2.696
places,238,0.9986512605042017,0.6905248036321245,0.001,3.275
parsifal,2,2.3754999999999997,0.6904999999999999,1.685,3.066
street,359,0.8492061281337048,0.6904725779562293,0.0,3.92
sub,13,0.9356923076923078,0.6904438243305628,0.284,2.469
fairly,114,1.206114035087719,0.6904245040320691,0.011,2.879
results,106,1.1372075471698113,0.6904056466485282,0.065,3.96
cavalcanti,4,1.6835,0.6902906996331327,0.807,2.36
sealing,5,1.4898000000000002,0.6902852743612601,0.702,2.652
shapely,3,1.1620000000000001,0.6902535765934139,0.377,2.057
tin,67,0.7655820895522388,0.6902444980888311,0.004,2.703
languages,34,0.8046176470588235,0.6902148435645358,0.005,2.377
nations,75,0.9137333333333334,0.6902060433104178,0.012,2.785
calmness,10,1.5322,0.6901924079559265,0.589,2.491
stearne,12,1.2141666666666668,0.6901725428390272,0.133,2.316
birthdays,4,1.7122499999999998,0.6901566398289596,1.136,2.829
elevated,24,1.4594583333333333,0.6901194932260323,0.286,3.119
dose,21,1.3125714285714285,0.6900952019505004,0.268,2.835
juvenile,7,1.2234285714285715,0.690064356655617,0.325,2.426
owner,57,1.1266491228070175,0.6900615149601194,0.033,3.232
laploshka,12,1.4095000000000002,0.6900353251827039,0.324,2.581
forth,307,1.1062736156351793,0.6900203249999132,0.0,3.364
eck,2,4.103,0.6900000000000002,3.413,4.793
pryderi,2,0.791,0.6900000000000001,0.101,1.481
broadly,13,1.3765384615384615,0.6899313918381936,0.307,3.274
venetian,8,0.8685,0.6899211911515692,0.319,2.45
welsh,6,0.7841666666666667,0.6899061329066601,0.028,1.832
sash,16,1.573125,0.6899037863173386,0.077,2.522
telephone,52,1.3712115384615384,0.6898882110262631,0.151,3.335
product,41,1.2375609756097559,0.6898667262163842,0.12,3.099
prior,17,1.487764705882353,0.6898591953018823,0.176,2.738
prayed,63,1.3375238095238096,0.6898322284449754,0.295,3.046
bond,20,1.01405,0.6898294336283427,0.094,2.697
outfit,17,1.0516470588235294,0.6898222227225923,0.312,2.594
lint,3,1.9176666666666666,0.6898141456621163,0.983,2.627
cries,52,1.203423076923077,0.6897851489957927,0.071,3.282
nasty,14,1.8675000000000002,0.6897809952648531,0.596,3.367
woozy,50,0.6474000000000001,0.689780283858563,0.0,2.727
perceiving,19,1.2274736842105263,0.6897694022315338,0.287,2.756
exhibitions,9,1.223,0.6897492297929734,0.484,2.424
liberation,6,1.7276666666666667,0.689720152590084,0.855,2.945
mention,88,0.8258181818181818,0.689672477363754,0.043,3.643
extrinsic,4,1.3362500000000002,0.6896721594351914,0.285,2.075
butchery,3,1.188,0.6896583695328191,0.319,2.006
appealed,31,1.5413870967741936,0.6896442129668515,0.146,3.151
consisting,18,1.3055,0.6896185942646526,0.207,3.288
wreck,40,1.1074249999999999,0.6896178973714356,0.027,2.489
calculations,18,1.3622777777777777,0.6896130803699159,0.033,2.946
disapproved,5,1.8744,0.6896061484644695,1.029,2.769
soothe,12,1.417,0.6896030259021008,0.009,2.979
undone,9,1.2805555555555557,0.6895957126560317,0.182,2.436
ferdy,6,1.5968333333333333,0.6895937008284097,0.794,2.526
poetry,61,1.4448196721311475,0.6895779538000804,0.066,3.151
briers,4,1.8392499999999998,0.6895753675270021,0.943,2.548
swords,26,1.4903076923076921,0.6895722068082261,0.229,3.287
independence,45,1.22,0.6895695275556579,0.146,2.868
runs,41,0.8168048780487804,0.6895563515242421,0.047,3.098
crush,21,1.3410952380952381,0.689548707127447,0.321,3.145
ceremony,58,1.128741379310345,0.6895330644055022,0.008,2.963
acknowledging,6,1.5126666666666668,0.6895292274846335,0.591,2.52
candid,9,1.2344444444444442,0.6895032207017053,0.257,2.376
novices,2,1.4405,0.6894999999999999,0.751,2.13
village,199,0.9855075376884421,0.6894611024214699,0.0,4.05
resplendent,4,1.64975,0.6894564435118435,0.936,2.601
yellowhead,3,1.0746666666666667,0.6894443817709703,0.175,1.85
perish,41,1.2326585365853662,0.6894291597615855,0.158,2.964
maximum,15,1.3110666666666664,0.6894185440564308,0.367,2.832
conjectures,13,1.3966923076923077,0.6894116091740154,0.47,2.845
conjunction,6,1.7245,0.6893989531952212,0.869,2.85
slide,21,1.4230952380952377,0.6893605667063538,0.363,2.723
tads,10,1.6401,0.6892905700791213,0.421,2.595
greater,233,1.1137381974248926,0.6892620269243337,0.014,4.325
convention,46,1.2657608695652174,0.6892599113725757,0.082,3.128
savvee,3,2.825333333333333,0.6892528966609829,2.098,3.751
names,122,0.928327868852459,0.6892289757595844,0.001,3.254
continues,31,1.1578064516129034,0.6891804117634052,0.105,2.948
chronological,3,1.758,0.689128918756619,0.824,2.466
funnel,12,1.0131666666666665,0.6891287776767288,0.3,2.275
hustle,4,1.6324999999999998,0.6891173702643113,0.767,2.459
recipe,5,1.345,0.6890936075744717,0.345,2.116
handy,14,1.0839285714285716,0.6890587228019015,0.036,2.342
programme,11,1.5375454545454543,0.6890245230675246,0.238,2.355
stories,113,1.1905132743362832,0.689023923124554,0.03,3.199
bulged,2,1.4220000000000002,0.6890000000000002,0.733,2.111
hed,77,0.4801428571428572,0.6889571776089205,0.0,3.533
accurately,11,1.3589090909090908,0.6889441796289654,0.416,2.625
provide,43,1.1908139534883722,0.6888958221377081,0.215,3.105
game,242,0.9470413223140496,0.6888709159111989,0.0,3.309
excitedly,20,1.5006499999999998,0.6888675689129224,0.133,2.686
hurst,4,1.20675,0.6888571604476506,0.501,2.349
permits,9,1.7024444444444444,0.6888133291895097,0.685,2.972
hardness,14,1.345857142857143,0.6888102431151908,0.222,3.277
voluptuous,5,1.3199999999999998,0.6887951800063644,0.455,2.452
trumpet,20,1.09335,0.6887944014726021,0.363,3.056
reporters,12,1.2915833333333335,0.6887651339333476,0.364,2.732
negroes,22,0.861090909090909,0.6887493876645296,0.089,2.628
parricide,3,1.3286666666666667,0.6887487850362344,0.679,2.282
phantasms,6,1.4271666666666667,0.6886722531235177,0.693,2.736
ducks,24,0.9218333333333333,0.6886427270766428,0.079,2.373
hospital,57,1.3010350877192984,0.6886106776949648,0.348,3.398
sheepishly,4,1.39725,0.6885751139127816,0.767,2.47
suffered,106,1.1882358490566038,0.6885478916474901,0.009,3.424
reef,6,1.0938333333333332,0.6885287252944176,0.3,2.199
supremacy,12,1.2612500000000002,0.6885251296551685,0.407,2.661
pro,12,0.8750000000000001,0.6885219676960206,0.002,1.996
screech,5,1.4849999999999999,0.688514342624756,0.789,2.642
judgments,7,1.193857142857143,0.6885077919615993,0.243,2.365
prospers,2,1.8405,0.6885,1.152,2.529
brenda,12,0.9421666666666667,0.6884991930924022,0.057,2.183
chamois,11,1.1270909090909091,0.6884824490461816,0.383,2.945
pursed,6,1.6310000000000002,0.6884647170819044,0.32,2.5
wrapped,61,1.1216229508196722,0.6884391270144422,0.045,3.053
wendy,9,1.1104444444444443,0.6884286634730995,0.065,2.384
settlers,13,1.2202307692307692,0.6884085497442247,0.296,2.859
start,218,1.227467889908257,0.6884053980673075,0.019,3.251
literally,30,1.3247333333333333,0.688351844787404,0.358,3.115
redcliff,4,1.32375,0.688345979504493,0.152,1.916
pistols,22,1.336818181818182,0.6883397440986428,0.137,2.693
humiliating,14,2.0973571428571427,0.6883383311738968,1.067,3.706
effort,180,1.0263555555555555,0.6882799868127167,0.008,3.411
suleiman,13,1.3645384615384613,0.6882732703472918,0.41,2.507
spartacus,6,1.6130000000000002,0.6882199260895215,0.513,2.627
midst,116,1.1406379310344827,0.688167950086862,0.012,3.082
secret,255,1.057764705882353,0.6881238827202639,0.0,3.465
harder,44,1.2814545454545456,0.6881222293163759,0.09,3.051
boldest,5,1.3451999999999997,0.6881041781590923,0.484,2.28
pad,7,1.2694285714285714,0.6881033678873829,0.242,2.59
insisting,7,1.2798571428571428,0.6880364252341439,0.277,1.982
products,29,1.1745862068965518,0.6880098995499381,0.208,2.534
garb,7,1.2912857142857141,0.687995580194631,0.209,2.323
weapon,48,0.9023333333333333,0.6879755123226085,0.05,3.415
flight,113,1.2549911504424778,0.6879673085407477,0.044,2.99
impetus,7,0.9618571428571431,0.6879575212325308,0.193,2.374
sunlight,44,1.122,0.6879385873753558,0.269,3.407
hauling,6,0.8668333333333332,0.6879228194758156,0.026,2.137
revenged,8,1.4997500000000001,0.6879111043586955,0.774,2.49
pigeon,26,0.7734615384615385,0.6878726531722631,0.0,2.35
press,102,1.3036960784313727,0.6878512406038879,0.157,3.065
warm,202,1.1171188118811881,0.6878149113099908,0.021,3.867
brandy,44,1.2506136363636362,0.6878083842542291,0.07,2.648
poisoned,19,2.2824736842105264,0.6877953618873822,0.567,3.307
mayhap,3,1.2326666666666668,0.6877869502170632,0.26,1.723
cars,50,1.1539599999999999,0.6877829587885993,0.1,2.977
disappointed,75,1.5171066666666666,0.6877755752827774,0.313,3.086
honoured,19,1.1667894736842106,0.6877750228050302,0.01,2.229
wyndhams,4,1.4422499999999998,0.6877562704185255,0.539,2.441
reverently,7,1.0197142857142858,0.6877455331496869,0.273,2.458
discover,114,1.3382719298245616,0.6877443206712608,0.069,3.146
bump,9,1.1204444444444446,0.6877124901699856,0.223,2.558
statements,15,1.1241999999999999,0.6876974334691094,0.228,3.171
sternly,47,1.121851063829787,0.6876888206072788,0.123,2.938
inkling,6,1.2863333333333333,0.6876357239766481,0.673,2.736
altercation,6,1.8975000000000002,0.6876134451855926,0.591,2.544
came,2662,0.8996063110443278,0.6876020122155296,0.0,4.096
favours,7,0.9652857142857144,0.687586610499925,0.344,2.413
dealer,4,1.2835,0.6875741778164738,0.353,2.28
focussed,4,1.313,0.6875427259450863,0.374,2.306
harpers,10,0.771,0.6875379262266191,0.086,2.108
require,79,1.2108860759493671,0.6875337319658803,0.18,3.05
straighten,3,1.324,0.6875235753533595,0.385,2.012
airplane,2,0.8965000000000001,0.6875000000000001,0.209,1.584
cuddled,2,1.0515,0.6875000000000001,0.364,1.739
attributed,30,1.1172,0.6874906253906303,0.01,2.95
pregnant,7,1.3954285714285715,0.6874904377813675,0.615,2.833
played,143,1.0929020979020976,0.6874758260435054,0.028,3.055
since,703,0.7297596017069701,0.6874649872089837,0.0,3.67
curtain,44,1.3587954545454546,0.687442611804646,0.072,2.99
virginias,6,0.9861666666666666,0.6873173494746725,0.19,2.208
discreditable,3,1.4493333333333334,0.6873147427165778,0.831,2.408
sky,250,1.2388,0.6873095197943937,0.013,3.5
vehemence,9,1.6626666666666667,0.6872843500166274,0.774,2.628
relegated,3,1.4793333333333332,0.687197367735225,0.528,2.127
